"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15"
"2906";35;"Private,";308945;"HS-grad,";9;"Divorced,";"Tech-support,";"Unmarried,";"White,";"Female,";0;0;75;"United-States,";"<=50K"
"2907";47;"Self-emp-not-inc,";172034;"HS-grad,";9;"Married-civ-spouse,";"Sales,";"Husband,";"White,";"Male,";0;0;75;"United-States,";"<=50K"
"2908";36;"Self-emp-not-inc,";257250;"7th-8th,";4;"Never-married,";"Farming-fishing,";"Own-child,";"White,";"Male,";0;0;75;"United-States,";"<=50K"
"2909";35;"Private,";374524;"Prof-school,";15;"Married-civ-spouse,";"Prof-specialty,";"Husband,";"White,";"Male,";0;0;75;"United-States,";">50K"
"2910";34;"Self-emp-not-inc,";175697;"Assoc-voc,";11;"Married-civ-spouse,";"Craft-repair,";"Husband,";"White,";"Male,";0;0;75;"United-States,";"<=50K"
"2911";29;"Private,";203697;"Bachelors,";13;"Married-civ-spouse,";"Prof-specialty,";"Own-child,";"White,";"Male,";0;0;75;"United-States,";">50K"
"2912";45;"Self-emp-not-inc,";40690;"Some-college,";10;"Never-married,";"Farming-fishing,";"Own-child,";"White,";"Male,";0;0;75;"United-States,";"<=50K"
"2913";38;"Local-gov,";223004;"Some-college,";10;"Divorced,";"Protective-serv,";"Not-in-family,";"White,";"Male,";0;0;75;"United-States,";"<=50K"
"2914";40;"Self-emp-not-inc,";179533;"HS-grad,";9;"Married-civ-spouse,";"Transport-moving,";"Husband,";"White,";"Male,";0;0;75;"United-States,";"<=50K"
"2915";57;"Self-emp-not-inc,";110417;"Some-college,";10;"Married-civ-spouse,";"Farming-fishing,";"Husband,";"White,";"Male,";0;0;75;"United-States,";"<=50K"
"2916";26;"Private,";142914;"Assoc-acdm,";12;"Married-civ-spouse,";"Prof-specialty,";"Wife,";"White,";"Female,";0;0;75;"United-States,";">50K"
"2917";30;"Private,";186932;"Doctorate,";16;"Married-civ-spouse,";"Prof-specialty,";"Husband,";"White,";"Male,";5178;0;75;"United-States,";">50K"
"2918";30;"Self-emp-not-inc,";303692;"HS-grad,";9;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";0;0;75;"United-States,";"<=50K"
"2919";37;"Private,";287031;"Some-college,";10;"Married-civ-spouse,";"Craft-repair,";"Husband,";"White,";"Male,";5178;0;75;"United-States,";"<=50K"
"2920";40;"Private,";79531;"Bachelors,";13;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";0;0;75;"United-States,";">50K"
"2921";38;"Private,";436361;"HS-grad,";9;"Divorced,";"Other-service,";"Not-in-family,";"White,";"Female,";0;0;75;"United-States,";"<=50K"
"2922";65;"?,";315728;"HS-grad,";9;"Widowed,";"?,";"Unmarried,";"White,";"Female,";2329;0;75;"United-States,";"<=50K"
"2923";35;"State-gov,";226789;"Masters,";14;"Married-civ-spouse,";"Prof-specialty,";"Husband,";"White,";"Male,";0;0;75;"United-States,";"<=50K"
"2924";27;"Private,";38918;"HS-grad,";9;"Never-married,";"Transport-moving,";"Not-in-family,";"White,";"Male,";0;1876;75;"United-States,";"<=50K"
"2925";41;"Self-emp-not-inc,";197176;"Bachelors,";13;"Married-civ-spouse,";"Farming-fishing,";"Husband,";"White,";"Male,";0;0;75;"United-States,";"<=50K"
"2926";55;"Private,";190514;"7th-8th,";4;"Married-civ-spouse,";"Adm-clerical,";"Husband,";"White,";"Male,";0;0;75;"United-States,";"<=50K"
"2927";71;"Private,";193530;"11th,";7;"Never-married,";"Priv-house-serv,";"Not-in-family,";"White,";"Female,";0;0;75;"United-States,";"<=50K"
"2928";50;"Self-emp-inc,";207246;"Some-college,";10;"Separated,";"Exec-managerial,";"Unmarried,";"White,";"Female,";0;0;75;"United-States,";"<=50K"
"2929";32;"State-gov,";111363;"Prof-school,";15;"Married-civ-spouse,";"Prof-specialty,";"Husband,";"White,";"Male,";0;0;75;"United-States,";">50K"
"2930";44;"State-gov,";141858;"Prof-school,";15;"Married-civ-spouse,";"Prof-specialty,";"Husband,";"White,";"Male,";15024;0;75;"United-States,";">50K"
"2931";40;"Local-gov,";150755;"Bachelors,";13;"Married-civ-spouse,";"Prof-specialty,";"Husband,";"White,";"Male,";99999;0;75;"United-States,";"<=50K"
"2932";41;"Private,";136419;"Assoc-acdm,";12;"Married-civ-spouse,";"Tech-support,";"Husband,";"White,";"Male,";0;0;75;"United-States,";"<=50K"
"2933";41;"State-gov,";36999;"Masters,";14;"Married-civ-spouse,";"Prof-specialty,";"Husband,";"White,";"Male,";0;0;75;"United-States,";"<=50K"
"2934";42;"Private,";20809;"HS-grad,";9;"Divorced,";"Craft-repair,";"Not-in-family,";"White,";"Male,";0;0;75;"United-States,";"<=50K"
"2935";21;"?,";191806;"Some-college,";10;"Never-married,";"?,";"Own-child,";"White,";"Male,";0;0;75;"United-States,";"<=50K"
"2936";73;"Private,";105886;"Bachelors,";13;"Married-civ-spouse,";"Prof-specialty,";"Husband,";"White,";"Male,";1173;0;75;"United-States,";"<=50K"
"2937";36;"Self-emp-not-inc,";34378;"Assoc-voc,";11;"Married-civ-spouse,";"Farming-fishing,";"Husband,";"White,";"Male,";3908;0;75;"United-States,";"<=50K"
"2938";25;"Private,";180778;"HS-grad,";9;"Never-married,";"Craft-repair,";"Not-in-family,";"White,";"Male,";0;0;75;"United-States,";"<=50K"
"2939";57;"Private,";300908;"Assoc-acdm,";12;"Divorced,";"Machine-op-inspct,";"Not-in-family,";"White,";"Male,";0;0;75;"United-States,";"<=50K"
"2940";34;"Self-emp-inc,";154227;"Some-college,";10;"Never-married,";"Sales,";"Not-in-family,";"White,";"Male,";0;0;75;"United-States,";"<=50K"
"2941";31;"Private,";156743;"Masters,";14;"Married-civ-spouse,";"Sales,";"Husband,";"White,";"Male,";0;0;76;"United-States,";">50K"
"2942";45;"Private,";172822;"11th,";7;"Divorced,";"Transport-moving,";"Not-in-family,";"White,";"Male,";0;2824;76;"United-States,";"<=50K"
"2943";45;"Private,";190482;"Assoc-voc,";11;"Married-civ-spouse,";"Craft-repair,";"Husband,";"White,";"Male,";0;0;76;"United-States,";"<=50K"
"2944";28;"Private,";388112;"1st-4th,";2;"Never-married,";"Farming-fishing,";"Unmarried,";"White,";"Male,";0;0;77;"Mexico,";"<=50K"
"2945";37;"Private,";405644;"1st-4th,";2;"Married-spouse-absent,";"Farming-fishing,";"Other-relative,";"White,";"Male,";0;0;77;"Mexico,";"<=50K"
"2946";32;"Self-emp-inc,";191385;"Doctorate,";16;"Never-married,";"Prof-specialty,";"Not-in-family,";"White,";"Male,";0;0;77;"United-States,";"<=50K"
"2947";27;"State-gov,";205499;"Doctorate,";16;"Never-married,";"Prof-specialty,";"Not-in-family,";"White,";"Male,";0;0;77;"United-States,";"<=50K"
"2948";45;"Self-emp-not-inc,";149218;"Bachelors,";13;"Married-civ-spouse,";"Farming-fishing,";"Husband,";"White,";"Male,";0;0;77;"United-States,";"<=50K"
"2949";57;"Private,";188330;"HS-grad,";9;"Married-civ-spouse,";"Other-service,";"Husband,";"White,";"Male,";0;0;78;"United-States,";"<=50K"
"2950";27;"Self-emp-not-inc,";334132;"Assoc-acdm,";12;"Never-married,";"Prof-specialty,";"Not-in-family,";"White,";"Female,";0;0;78;"United-States,";"<=50K"
"2951";45;"Local-gov,";304973;"HS-grad,";9;"Married-civ-spouse,";"Protective-serv,";"Husband,";"White,";"Male,";0;0;78;"United-States,";">50K"
"2952";26;"Self-emp-not-inc,";37023;"Some-college,";10;"Married-civ-spouse,";"Farming-fishing,";"Husband,";"White,";"Male,";0;0;78;"United-States,";"<=50K"
"2953";25;"Private,";509866;"HS-grad,";9;"Never-married,";"Transport-moving,";"Not-in-family,";"White,";"Male,";0;0;78;"United-States,";"<=50K"
"2954";26;"Self-emp-inc,";187652;"HS-grad,";9;"Divorced,";"Exec-managerial,";"Not-in-family,";"White,";"Male,";0;0;78;"United-States,";"<=50K"
"2955";57;"Private,";70720;"HS-grad,";9;"Married-civ-spouse,";"Other-service,";"Husband,";"White,";"Male,";0;0;78;"United-States,";"<=50K"
"2956";31;"Private,";170430;"Prof-school,";15;"Never-married,";"Prof-specialty,";"Not-in-family,";"White,";"Female,";0;0;80;"?,";"<=50K"
"2957";28;"Private,";177119;"Masters,";14;"Never-married,";"Exec-managerial,";"Not-in-family,";"White,";"Female,";0;0;80;"?,";"<=50K"
"2958";31;"Private,";258932;"HS-grad,";9;"Married-spouse-absent,";"Other-service,";"Not-in-family,";"White,";"Female,";0;0;80;"Italy,";"<=50K"
"2959";38;"Self-emp-not-inc,";184456;"HS-grad,";9;"Married-civ-spouse,";"Other-service,";"Husband,";"White,";"Male,";3464;0;80;"Italy,";"<=50K"
"2960";49;"Self-emp-inc,";362795;"Masters,";14;"Divorced,";"Prof-specialty,";"Unmarried,";"White,";"Male,";99999;0;80;"Mexico,";"<=50K"
"2961";35;"Self-emp-not-inc,";102471;"HS-grad,";9;"Divorced,";"Farming-fishing,";"Not-in-family,";"White,";"Male,";0;0;80;"Puerto-Rico,";"<=50K"
"2962";39;"Private,";367260;"HS-grad,";9;"Divorced,";"Exec-managerial,";"Not-in-family,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"2963";38;"Private,";169469;"HS-grad,";9;"Divorced,";"Sales,";"Not-in-family,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"2964";38;"Self-emp-inc,";99146;"Bachelors,";13;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";15024;0;80;"United-States,";">50K"
"2965";57;"Self-emp-inc,";103948;"Bachelors,";13;"Divorced,";"Prof-specialty,";"Not-in-family,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"2966";49;"Private,";175958;"Some-college,";10;"Married-civ-spouse,";"Sales,";"Husband,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"2967";35;"Private,";199352;"Prof-school,";15;"Married-civ-spouse,";"Prof-specialty,";"Husband,";"White,";"Male,";0;1977;80;"United-States,";">50K"
"2968";28;"Private,";150296;"Assoc-acdm,";12;"Never-married,";"Other-service,";"Not-in-family,";"White,";"Female,";0;0;80;"United-States,";"<=50K"
"2969";37;"Self-emp-inc,";395831;"Bachelors,";13;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"2970";20;"Self-emp-not-inc,";211466;"HS-grad,";9;"Never-married,";"Transport-moving,";"Own-child,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"2971";57;"Private,";195176;"Masters,";14;"Never-married,";"Prof-specialty,";"Not-in-family,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"2972";48;"Self-emp-inc,";26145;"10th,";6;"Married-civ-spouse,";"Farming-fishing,";"Husband,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"2973";42;"Self-emp-not-inc,";157562;"Bachelors,";13;"Married-civ-spouse,";"Farming-fishing,";"Husband,";"White,";"Male,";0;1902;80;"United-States,";"<=50K"
"2974";56;"Private,";318450;"Masters,";14;"Married-civ-spouse,";"Adm-clerical,";"Husband,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"2975";35;"Private,";278403;"Prof-school,";15;"Married-civ-spouse,";"Prof-specialty,";"Husband,";"White,";"Male,";0;0;80;"United-States,";">50K"
"2976";35;"State-gov,";82622;"Some-college,";10;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"2977";44;"Self-emp-inc,";49249;"Some-college,";10;"Divorced,";"Other-service,";"Unmarried,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"2978";41;"Private,";336643;"Some-college,";10;"Divorced,";"Exec-managerial,";"Not-in-family,";"White,";"Female,";0;0;80;"United-States,";"<=50K"
"2979";25;"Private,";139730;"HS-grad,";9;"Married-civ-spouse,";"Craft-repair,";"Husband,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"2980";55;"Private,";160662;"Doctorate,";16;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";0;0;80;"United-States,";">50K"
"2981";32;"Private,";271276;"HS-grad,";9;"Married-civ-spouse,";"Transport-moving,";"Husband,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"2982";34;"Self-emp-not-inc,";24961;"HS-grad,";9;"Married-civ-spouse,";"Farming-fishing,";"Husband,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"2983";32;"Self-emp-not-inc,";319280;"Assoc-acdm,";12;"Never-married,";"Sales,";"Not-in-family,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"2984";57;"?,";208311;"Bachelors,";13;"Married-civ-spouse,";"?,";"Husband,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"2985";27;"Private,";37754;"Some-college,";10;"Married-civ-spouse,";"Farming-fishing,";"Husband,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"2986";49;"Private,";122177;"HS-grad,";9;"Never-married,";"Handlers-cleaners,";"Own-child,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"2987";31;"Private,";220690;"Some-college,";10;"Divorced,";"Craft-repair,";"Not-in-family,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"2988";29;"Federal-gov,";208534;"Prof-school,";15;"Married-civ-spouse,";"Prof-specialty,";"Husband,";"White,";"Male,";0;0;80;"United-States,";">50K"
"2989";26;"Private,";161007;"Assoc-voc,";11;"Married-civ-spouse,";"Handlers-cleaners,";"Husband,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"2990";45;"Private,";118291;"Some-college,";10;"Never-married,";"Craft-repair,";"Not-in-family,";"White,";"Female,";0;0;80;"United-States,";"<=50K"
"2991";53;"Private,";200190;"Assoc-acdm,";12;"Married-civ-spouse,";"Sales,";"Husband,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"2992";32;"Private,";29312;"10th,";6;"Married-civ-spouse,";"Transport-moving,";"Husband,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"2993";70;"Private,";102610;"Some-college,";10;"Divorced,";"Other-service,";"Not-in-family,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"2994";67;"Self-emp-not-inc,";127543;"10th,";6;"Married-civ-spouse,";"Farming-fishing,";"Husband,";"White,";"Male,";2414;0;80;"United-States,";"<=50K"
"2995";51;"Federal-gov,";45487;"HS-grad,";9;"Married-civ-spouse,";"Transport-moving,";"Husband,";"White,";"Male,";0;0;80;"United-States,";">50K"
"2996";39;"Private,";203763;"Doctorate,";16;"Divorced,";"Prof-specialty,";"Unmarried,";"White,";"Female,";0;0;80;"United-States,";"<=50K"
"2997";27;"State-gov,";31935;"Some-college,";10;"Never-married,";"Tech-support,";"Own-child,";"White,";"Female,";0;0;80;"United-States,";"<=50K"
"2998";27;"Self-emp-not-inc,";30244;"HS-grad,";9;"Never-married,";"Farming-fishing,";"Own-child,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"2999";48;"?,";184513;"Bachelors,";13;"Married-civ-spouse,";"?,";"Husband,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"3000";50;"Self-emp-inc,";176751;"Masters,";14;"Divorced,";"Exec-managerial,";"Not-in-family,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"3001";51;"Private,";37237;"HS-grad,";9;"Married-civ-spouse,";"Farming-fishing,";"Husband,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"3002";35;"Private,";275522;"7th-8th,";4;"Widowed,";"Other-service,";"Unmarried,";"White,";"Female,";0;0;80;"United-States,";"<=50K"
"3003";48;"Local-gov,";187969;"Masters,";14;"Divorced,";"Prof-specialty,";"Unmarried,";"White,";"Female,";0;0;80;"United-States,";"<=50K"
"3004";37;"Private,";117381;"HS-grad,";9;"Married-civ-spouse,";"Tech-support,";"Husband,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"3005";44;"Private,";173888;"7th-8th,";4;"Married-civ-spouse,";"Transport-moving,";"Husband,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"3006";26;"?,";132749;"Bachelors,";13;"Never-married,";"?,";"Not-in-family,";"White,";"Female,";0;0;80;"United-States,";"<=50K"
"3007";29;"Private,";159788;"Masters,";14;"Never-married,";"Prof-specialty,";"Not-in-family,";"White,";"Female,";0;0;80;"United-States,";"<=50K"
"3008";22;"Private,";243923;"HS-grad,";9;"Married-civ-spouse,";"Transport-moving,";"Other-relative,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"3009";47;"Self-emp-inc,";127678;"Some-college,";10;"Married-civ-spouse,";"Sales,";"Husband,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"3010";38;"Self-emp-inc,";125324;"Some-college,";10;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";0;0;80;"United-States,";">50K"
"3011";44;"Private,";116825;"Prof-school,";15;"Married-civ-spouse,";"Prof-specialty,";"Husband,";"White,";"Male,";15024;0;80;"United-States,";">50K"
"3012";47;"Self-emp-not-inc,";255934;"Some-college,";10;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"3013";41;"Private,";130126;"Prof-school,";15;"Married-civ-spouse,";"Prof-specialty,";"Husband,";"White,";"Male,";0;0;80;"United-States,";">50K"
"3014";60;"Self-emp-inc,";336188;"Prof-school,";15;"Married-civ-spouse,";"Prof-specialty,";"Husband,";"White,";"Male,";0;2415;80;"United-States,";">50K"
"3015";25;"Self-emp-not-inc,";213385;"Some-college,";10;"Never-married,";"Craft-repair,";"Own-child,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"3016";27;"Private,";178778;"Bachelors,";13;"Never-married,";"Sales,";"Not-in-family,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"3017";40;"Private,";116632;"Bachelors,";13;"Divorced,";"Sales,";"Own-child,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"3018";41;"?,";254630;"Assoc-voc,";11;"Divorced,";"?,";"Not-in-family,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"3019";34;"?,";205256;"HS-grad,";9;"Married-civ-spouse,";"?,";"Husband,";"White,";"Male,";2885;0;80;"United-States,";"<=50K"
"3020";50;"Self-emp-inc,";158294;"Prof-school,";15;"Married-civ-spouse,";"Prof-specialty,";"Husband,";"White,";"Male,";99999;0;80;"United-States,";">50K"
"3021";30;"Local-gov,";44566;"Bachelors,";13;"Married-civ-spouse,";"Prof-specialty,";"Husband,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"3022";44;"Self-emp-inc,";33126;"Some-college,";10;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";0;0;80;"United-States,";">50K"
"3023";59;"Self-emp-inc,";31359;"Masters,";14;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";15024;0;80;"United-States,";">50K"
"3024";50;"Private,";256861;"HS-grad,";9;"Married-civ-spouse,";"Sales,";"Husband,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"3025";62;"Self-emp-not-inc,";39610;"Some-college,";10;"Married-civ-spouse,";"Farming-fishing,";"Husband,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"3026";35;"Private,";406051;"Doctorate,";16;"Never-married,";"Prof-specialty,";"Not-in-family,";"White,";"Female,";0;0;80;"United-States,";"<=50K"
"3027";47;"Self-emp-inc,";96798;"HS-grad,";9;"Married-civ-spouse,";"Exec-managerial,";"Husband,";"White,";"Male,";0;0;80;"United-States,";">50K"
"3028";33;"Self-emp-not-inc,";272359;"Bachelors,";13;"Married-civ-spouse,";"Sales,";"Husband,";"White,";"Male,";7298;0;80;"United-States,";">50K"
"3029";35;"Private,";356238;"Assoc-acdm,";12;"Never-married,";"Other-service,";"Not-in-family,";"White,";"Female,";0;0;80;"United-States,";"<=50K"
"3030";36;"Self-emp-not-inc,";89622;"HS-grad,";9;"Married-civ-spouse,";"Craft-repair,";"Husband,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"3031";23;"Private,";133061;"HS-grad,";9;"Married-civ-spouse,";"Sales,";"Husband,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"3032";49;"State-gov,";423222;"Masters,";14;"Married-civ-spouse,";"Sales,";"Husband,";"White,";"Male,";99999;0;80;"United-States,";">50K"
"3033";33;"Local-gov,";256529;"HS-grad,";9;"Separated,";"Other-service,";"Own-child,";"White,";"Female,";0;0;80;"United-States,";"<=50K"
"3034";35;"Self-emp-not-inc,";176101;"HS-grad,";9;"Married-civ-spouse,";"Farming-fishing,";"Husband,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"3035";33;"Private,";37232;"Some-college,";10;"Never-married,";"Craft-repair,";"Not-in-family,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"3036";29;"Self-emp-inc,";266070;"Bachelors,";13;"Divorced,";"Prof-specialty,";"Not-in-family,";"White,";"Female,";0;0;80;"United-States,";"<=50K"
"3037";35;"Private,";186183;"HS-grad,";9;"Married-civ-spouse,";"Transport-moving,";"Husband,";"White,";"Male,";15024;0;80;"United-States,";"<=50K"
"3038";65;"?,";224472;"Prof-school,";15;"Never-married,";"?,";"Not-in-family,";"White,";"Male,";25124;0;80;"United-States,";"<=50K"
"3039";46;"Self-emp-not-inc,";198759;"Prof-school,";15;"Married-civ-spouse,";"Prof-specialty,";"Husband,";"White,";"Male,";0;2415;80;"United-States,";">50K"
"3040";23;"Private,";134997;"HS-grad,";9;"Divorced,";"Other-service,";"Unmarried,";"White,";"Female,";0;0;80;"United-States,";"<=50K"
"3041";42;"Self-emp-not-inc,";269733;"Masters,";14;"Married-civ-spouse,";"Sales,";"Husband,";"White,";"Male,";99999;0;80;"United-States,";">50K"
"3042";58;"Self-emp-not-inc,";33309;"HS-grad,";9;"Widowed,";"Farming-fishing,";"Not-in-family,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
"3043";44;"Self-emp-not-inc,";89172;"Bachelors,";13;"Married-civ-spouse,";"Prof-specialty,";"Husband,";"White,";"Male,";0;0;80;"United-States,";"<=50K"
